case_id,fitness,missing_tokens,remaining_tokens,consumed_tokens,produced_tokens,is_fit
travel permit 55163,1.0,0,0,24,24,True
travel permit 30522,1.0,0,0,24,24,True
travel permit 35417,0.9583333333333334,1,1,24,24,False
travel permit 29898,1.0,0,0,27,27,True
travel permit 50564,1.0,0,0,24,24,True
travel permit 55175,1.0,0,0,16,16,True
travel permit 50576,0.9642857142857143,1,1,28,28,False
travel permit 50592,1.0,0,0,24,24,True
travel permit 50602,1.0,0,0,18,18,True
travel permit 35430,1.0,0,0,24,24,True
travel permit 52460,1.0,0,0,26,26,True
travel permit 48122,0.9655172413793104,1,1,29,29,False
travel permit 53095,1.0,0,0,24,24,True
travel permit 35440,0.9333333333333333,2,2,30,30,False
travel permit 35458,1.0,0,0,20,20,True
travel permit 30533,1.0,0,0,20,20,True
travel permit 30538,0.92,2,2,25,25,False
travel permit 52470,1.0,0,0,24,24,True
travel permit 52480,1.0,0,0,24,24,True
travel permit 52490,0.9310344827586207,2,2,29,29,False
travel permit 50939,1.0,0,0,27,27,True
travel permit 35478,1.0,0,0,24,24,True
travel permit 50954,1.0,0,0,24,24,True
travel permit 28914,1.0,0,0,24,24,True
travel permit 52506,1.0,0,0,24,24,True
travel permit 50977,0.9655172413793104,1,1,29,29,False
travel permit 50964,0.9565217391304348,1,1,23,23,False
travel permit 50992,0.8888888888888888,3,3,27,27,False
travel permit 30549,1.0,0,0,24,24,True
travel permit 30559,1.0,0,0,24,24,True
travel permit 53107,1.0,0,0,23,23,True
travel permit 21075,1.0,0,0,24,24,True
travel permit 21087,1.0,0,0,20,20,True
travel permit 55893,0.9655172413793104,1,1,29,29,False
travel permit 52516,1.0,0,0,20,20,True
travel permit 29911,1.0,0,0,24,24,True
travel permit 53118,0.9473684210526316,2,2,38,38,False
travel permit 53142,0.9523809523809523,1,1,21,21,False
travel permit 17837,0.9375,2,2,32,32,False
travel permit 52135,0.8555555555555556,1,4,15,18,False
travel permit 34395,1.0,0,0,27,27,True
travel permit 56517,1.0,0,0,27,27,True
travel permit 35463,0.8518518518518519,4,4,27,27,False
travel permit 35488,1.0,0,0,26,26,True
travel permit 52145,1.0,0,0,20,20,True
travel permit 52150,1.0,0,0,27,27,True
travel permit 29923,1.0,0,0,24,24,True
travel permit 21093,1.0,0,0,24,24,True
travel permit 55909,0.9210526315789473,3,3,38,38,False
travel permit 10898,1.0,0,0,24,24,True
travel permit 35499,1.0,0,0,24,24,True
travel permit 35510,0.9166666666666666,2,2,24,24,False
travel permit 35523,1.0,0,0,27,27,True
travel permit 29933,0.9583333333333334,1,1,24,24,False
travel permit 55195,1.0,0,0,27,27,True
travel permit 55210,0.9444444444444444,2,2,36,36,False
travel permit 33750,1.0,0,0,24,24,True
travel permit 33760,1.0,0,0,24,24,True
travel permit 29946,0.9230769230769231,2,2,26,26,False
travel permit 52165,1.0,0,0,26,26,True
travel permit 51007,1.0,0,0,24,24,True
travel permit 52177,1.0,0,0,20,20,True
travel permit 35537,1.0,0,0,24,24,True
travel permit 35547,1.0,0,0,24,24,True
travel permit 35558,1.0,0,0,24,24,True
travel permit 11187,1.0,0,0,24,24,True
travel permit 52521,1.0,0,0,16,16,True
travel permit 51029,1.0,0,0,24,24,True
travel permit 55936,1.0,0,0,20,20,True
travel permit 51041,1.0,0,0,24,24,True
travel permit 51051,1.0,0,0,20,20,True
travel permit 29960,1.0,0,0,24,24,True
travel permit 29972,1.0,0,0,24,24,True
travel permit 52526,1.0,0,0,20,20,True
travel permit 33770,1.0,0,0,24,24,True
travel permit 29982,1.0,0,0,24,24,True
travel permit 55941,0.9523809523809523,1,1,21,21,False
travel permit 51057,1.0,0,0,24,24,True
travel permit 51069,0.96875,1,1,32,32,False
travel permit 51090,1.0,0,0,24,24,True
travel permit 51102,1.0,0,0,24,24,True
travel permit 52192,1.0,0,0,27,27,True
travel permit 56714,1.0,0,0,27,27,True
travel permit 33780,1.0,0,0,27,27,True
travel permit 52205,1.0,0,0,27,27,True
travel permit 33793,1.0,0,0,24,24,True
travel permit 52220,0.9655172413793104,1,1,29,29,False
travel permit 11231,0.7556818181818181,1,4,8,11,False
travel permit 12169,0.96,1,1,25,25,False
travel permit 29212,1.0,0,0,24,24,True
travel permit 51778,1.0,0,0,24,24,True
travel permit 52285,0.8974358974358975,4,4,39,39,False
travel permit 53153,1.0,0,0,24,24,True
travel permit 55759,1.0,0,0,27,27,True
travel permit 57634,0.8571428571428572,4,4,28,28,False
travel permit 33805,1.0,0,0,24,24,True
travel permit 55951,1.0,0,0,20,20,True
travel permit 55956,1.0,0,0,24,24,True
travel permit 33828,1.0,0,0,24,24,True
travel permit 51113,1.0,0,0,24,24,True
travel permit 51123,1.0,0,0,20,20,True
travel permit 33840,1.0,0,0,24,24,True
travel permit 33850,0.9615384615384616,1,1,26,26,False
travel permit 51152,0.9210526315789473,3,3,38,38,False
travel permit 51598,1.0,0,0,24,24,True
travel permit 29994,1.0,0,0,27,27,True
travel permit 30007,1.0,0,0,24,24,True
travel permit 30017,1.0,0,0,20,20,True
travel permit 51625,1.0,0,0,24,24,True
travel permit 51635,1.0,0,0,24,24,True
travel permit 30023,1.0,0,0,24,24,True
travel permit 55611,1.0,0,0,24,24,True
travel permit 35571,1.0,0,0,24,24,True
travel permit 35581,1.0,0,0,24,24,True
travel permit 55966,1.0,0,0,24,24,True
travel permit 55978,1.0,0,0,24,24,True
travel permit 55990,0.8888888888888888,3,3,27,27,False
travel permit 33865,1.0,0,0,24,24,True
travel permit 52238,0.96875,1,1,32,32,False
travel permit 52260,1.0,0,0,24,24,True
travel permit 52270,1.0,0,0,27,27,True
travel permit 52313,1.0,0,0,20,20,True
travel permit 33875,0.7285714285714286,1,4,7,10,False
travel permit 51646,1.0,0,0,24,24,True
travel permit 56008,1.0,0,0,24,24,True
travel permit 56020,1.0,0,0,27,27,True
travel permit 56727,1.0,0,0,20,20,True
travel permit 35591,1.0,0,0,20,20,True
travel permit 56732,1.0,0,0,24,24,True
travel permit 51656,1.0,0,0,24,24,True
travel permit 51666,1.0,0,0,27,27,True
travel permit 51679,1.0,0,0,16,16,True
travel permit 26625,1.0,0,0,20,20,True
travel permit 53165,0.9655172413793104,1,1,29,29,False
travel permit 53182,1.0,0,0,24,24,True
travel permit 30570,0.9210526315789473,3,3,38,38,False
travel permit 30596,1.0,0,0,27,27,True
travel permit 26630,0.9655172413793104,1,1,29,29,False
travel permit 51684,1.0,0,0,20,20,True
travel permit 51689,1.0,0,0,24,24,True
travel permit 26648,1.0,0,0,16,16,True
travel permit 51699,0.9523809523809523,1,1,21,21,False
travel permit 52318,0.9642857142857143,1,1,28,28,False
travel permit 52334,1.0,0,0,20,20,True
travel permit 34361,0.96875,1,1,32,32,False
travel permit 51707,1.0,0,0,33,33,True
travel permit 34381,1.0,0,0,27,27,True
travel permit 21114,1.0,0,0,24,24,True
travel permit 21125,1.0,0,0,16,16,True
travel permit 51728,1.0,0,0,16,16,True
travel permit 13130,1.0,0,0,27,27,True
travel permit 15999,1.0,0,0,20,20,True
travel permit 27183,0.9310344827586207,2,2,29,29,False
travel permit 30374,1.0,0,0,16,16,True
travel permit 57433,1.0,0,0,24,24,True
travel permit 58317,0.9666666666666667,1,1,30,30,False
travel permit 52532,1.0,0,0,24,24,True
travel permit 30356,1.0,0,0,32,32,True
travel permit 30379,0.96,1,1,25,25,False
travel permit 53205,1.0,0,0,20,20,True
travel permit 52542,1.0,0,0,20,20,True
travel permit 17855,0.9565217391304348,1,1,23,23,False
travel permit 56742,1.0,0,0,24,24,True
travel permit 30394,0.9523809523809523,1,1,21,21,False
travel permit 56752,1.0,0,0,20,20,True
travel permit 56757,1.0,0,0,20,20,True
travel permit 56762,1.0,0,0,20,20,True
travel permit 56768,1.0,0,0,24,24,True
travel permit 34408,1.0,0,0,20,20,True
travel permit 34413,1.0,0,0,24,24,True
travel permit 13286,1.0,0,0,24,24,True
travel permit 26666,1.0,0,0,20,20,True
travel permit 56778,1.0,0,0,24,24,True
travel permit 56790,1.0,0,0,20,20,True
travel permit 56796,1.0,0,0,24,24,True
travel permit 56806,1.0,0,0,24,24,True
travel permit 15692,1.0,0,0,20,20,True
travel permit 15697,1.0,0,0,24,24,True
travel permit 55623,1.0,0,0,20,20,True
travel permit 34423,1.0,0,0,16,16,True
travel permit 30406,1.0,0,0,20,20,True
travel permit 52547,1.0,0,0,24,24,True
travel permit 55628,1.0,0,0,20,20,True
travel permit 53210,0.9142857142857143,3,3,35,35,False
travel permit 55634,1.0,0,0,24,24,True
travel permit 55644,1.0,0,0,26,26,True
travel permit 34428,1.0,0,0,27,27,True
travel permit 34441,0.9375,1,1,16,16,False
travel permit 11200,0.9166666666666666,2,2,24,24,False
travel permit 11220,1.0,0,0,24,24,True
travel permit 26671,1.0,0,0,24,24,True
travel permit 26681,1.0,0,0,24,24,True
travel permit 26691,1.0,0,0,20,20,True
travel permit 53230,1.0,0,0,24,24,True
travel permit 52340,1.0,0,0,24,24,True
travel permit 52352,1.0,0,0,20,20,True
travel permit 56816,1.0,0,0,27,27,True
travel permit 56829,1.0,0,0,20,20,True
travel permit 56835,1.0,0,0,33,33,True
travel permit 51738,0.9090909090909091,2,2,22,22,False
travel permit 13115,1.0,0,0,27,27,True
travel permit 29187,1.0,0,0,20,20,True
travel permit 34318,1.0,0,0,24,24,True
travel permit 50151,1.0,0,0,16,16,True
travel permit 55656,1.0,0,0,26,26,True
travel permit 51748,0.9310344827586207,2,2,29,29,False
travel permit 26696,1.0,0,0,24,24,True
travel permit 53240,1.0,0,0,24,24,True
travel permit 55666,0.9583333333333334,1,1,24,24,False
travel permit 34448,1.0,0,0,18,18,True
travel permit 34456,1.0,0,0,24,24,True
travel permit 30411,1.0,0,0,16,16,True
travel permit 30417,0.9,3,3,30,30,False
travel permit 53250,1.0,0,0,30,30,True
travel permit 53268,0.9310344827586207,2,2,29,29,False
travel permit 26709,1.0,0,0,26,26,True
travel permit 30436,1.0,0,0,20,20,True
travel permit 30441,1.0,0,0,27,27,True
travel permit 30454,0.9583333333333334,1,1,24,24,False
travel permit 55677,1.0,0,0,24,24,True
travel permit 26719,0.9375,1,1,16,16,False
travel permit 26726,1.0,0,0,24,24,True
travel permit 51763,1.0,0,0,20,20,True
travel permit 51768,1.0,0,0,20,20,True
travel permit 30465,0.9565217391304348,1,1,23,23,False
travel permit 55687,1.0,0,0,24,24,True
travel permit 52357,0.9166666666666666,2,2,24,24,False
travel permit 14035,1.0,0,0,24,24,True
travel permit 33602,1.0,0,0,24,24,True
travel permit 11237,1.0,0,0,24,24,True
travel permit 51773,1.0,0,0,18,18,True
travel permit 55697,1.0,0,0,20,20,True
travel permit 55702,1.0,0,0,24,24,True
travel permit 55712,1.0,0,0,24,24,True
travel permit 29161,1.0,0,0,24,24,True
travel permit 57443,1.0,0,0,27,27,True
travel permit 57665,1.0,0,0,24,24,True
travel permit 53285,1.0,0,0,27,27,True
travel permit 56856,1.0,0,0,24,24,True
travel permit 55722,1.0,0,0,24,24,True
travel permit 51790,1.0,0,0,24,24,True
travel permit 56866,1.0,0,0,24,24,True
travel permit 56878,1.0,0,0,20,20,True
travel permit 33505,1.0,0,0,20,20,True
travel permit 55732,1.0,0,0,20,20,True
travel permit 56883,1.0,0,0,24,24,True
travel permit 57428,1.0,0,0,20,20,True
travel permit 55737,0.9259259259259259,2,2,27,27,False
travel permit 55754,1.0,0,0,16,16,True
travel permit 29172,1.0,0,0,20,20,True
travel permit 13247,0.9444444444444444,2,2,36,36,False
travel permit 13271,1.0,0,0,20,20,True
travel permit 13276,1.0,0,0,24,24,True
travel permit 24241,1.0,0,0,27,27,True
travel permit 33520,1.0,0,0,26,26,True
travel permit 50006,1.0,0,0,24,24,True
travel permit 55772,1.0,0,0,20,20,True
travel permit 57692,1.0,0,0,20,20,True
travel permit 27136,1.0,0,0,16,16,True
travel permit 57697,1.0,0,0,24,24,True
travel permit 27141,1.0,0,0,20,20,True
travel permit 57456,1.0,0,0,24,24,True
travel permit 55778,0.9259259259259259,2,2,27,27,False
travel permit 27146,1.0,0,0,20,20,True
travel permit 57707,0.9444444444444444,1,1,18,18,False
travel permit 57713,1.0,0,0,27,27,True
travel permit 58118,1.0,0,0,24,24,True
travel permit 14125,0.9166666666666666,2,2,24,24,False
travel permit 58128,1.0,0,0,24,24,True
travel permit 58140,1.0,0,0,27,27,True
travel permit 57728,1.0,0,0,24,24,True
travel permit 58153,0.9705882352941176,1,1,34,34,False
travel permit 56542,1.0,0,0,27,27,True
travel permit 58174,1.0,0,0,24,24,True
travel permit 29177,1.0,0,0,24,24,True
travel permit 58186,0.962962962962963,1,1,27,27,False
travel permit 56555,0.9285714285714286,2,2,28,28,False
travel permit 27152,1.0,0,0,24,24,True
travel permit 27162,1.0,0,0,24,24,True
travel permit 56572,1.0,0,0,20,20,True
travel permit 56578,1.0,0,0,24,24,True
travel permit 17867,1.0,0,0,16,16,True
travel permit 17874,1.0,0,0,24,24,True
travel permit 27173,1.0,0,0,24,24,True
travel permit 27200,1.0,0,0,24,24,True
travel permit 17884,1.0,0,0,20,20,True
travel permit 17889,1.0,0,0,27,27,True
travel permit 17904,1.0,0,0,20,20,True
travel permit 18221,1.0,0,0,20,20,True
travel permit 27210,0.813953488372093,8,8,43,43,False
travel permit 58200,1.0,0,0,24,24,True
travel permit 58210,1.0,0,0,20,20,True
travel permit 58216,1.0,0,0,30,30,True
travel permit 58234,1.0,0,0,20,20,True
travel permit 56629,1.0,0,0,20,20,True
travel permit 27250,1.0,0,0,20,20,True
travel permit 27256,0.9655172413793104,1,1,29,29,False
travel permit 57738,0.962962962962963,1,1,27,27,False
travel permit 57754,0.8181818181818181,6,6,33,33,False
travel permit 34354,1.0,0,0,18,18,True
travel permit 27271,1.0,0,0,24,24,True
travel permit 27283,0.9642857142857143,1,1,28,28,False
travel permit 58239,1.0,0,0,16,16,True
travel permit 27299,1.0,0,0,24,24,True
travel permit 58245,1.0,0,0,18,18,True
travel permit 27311,1.0,0,0,27,27,True
travel permit 27325,1.0,0,0,24,24,True
travel permit 27337,1.0,0,0,26,26,True
travel permit 13145,0.967741935483871,1,1,31,31,False
travel permit 13163,0.92,2,2,25,25,False
travel permit 58250,0.9117647058823529,3,3,34,34,False
travel permit 56634,1.0,0,0,27,27,True
travel permit 56648,1.0,0,0,20,20,True
travel permit 56653,1.0,0,0,20,20,True
travel permit 56658,1.0,0,0,20,20,True
travel permit 56663,1.0,0,0,20,20,True
travel permit 56668,1.0,0,0,20,20,True
travel permit 56673,1.0,0,0,20,20,True
travel permit 56678,1.0,0,0,20,20,True
travel permit 50702,0.7285714285714286,1,4,7,10,False
travel permit 50682,1.0,0,0,24,24,True
travel permit 58276,1.0,0,0,30,30,True
travel permit 29192,1.0,0,0,33,33,True
travel permit 33531,1.0,0,0,27,27,True
travel permit 33544,0.9230769230769231,2,2,26,26,False
travel permit 17565,0.8947368421052632,2,2,19,19,False
travel permit 56683,1.0,0,0,27,27,True
travel permit 18226,1.0,0,0,24,24,True
travel permit 58294,0.84375,5,5,32,32,False
travel permit 27347,1.0,0,0,16,16,True
travel permit 27352,1.0,0,0,24,24,True
travel permit 13177,1.0,0,0,24,24,True
travel permit 58333,0.9310344827586207,2,2,29,29,False
travel permit 18236,1.0,0,0,24,24,True
travel permit 13296,1.0,0,0,24,24,True
travel permit 13308,1.0,0,0,26,26,True
travel permit 58359,1.0,0,0,24,24,True
travel permit 33558,1.0,0,0,20,20,True
travel permit 57776,1.0,0,0,20,20,True
travel permit 33563,1.0,0,0,24,24,True
travel permit 33575,1.0,0,0,27,27,True
travel permit 57781,1.0,0,0,24,24,True
travel permit 48137,1.0,0,0,20,20,True
travel permit 34150,1.0,0,0,24,24,True
travel permit 34341,1.0,0,0,27,27,True
travel permit 57792,1.0,0,0,24,24,True
travel permit 27777,1.0,0,0,20,20,True
travel permit 48142,1.0,0,0,24,24,True
travel permit 56696,1.0,0,0,27,27,True
travel permit 48154,1.0,0,0,24,24,True
travel permit 56709,1.0,0,0,20,20,True
travel permit 48164,1.0,0,0,24,24,True
travel permit 33612,1.0,0,0,24,24,True
travel permit 57466,1.0,0,0,26,26,True
travel permit 57478,1.0,0,0,24,24,True
travel permit 57490,0.9523809523809523,1,1,21,21,False
travel permit 18247,1.0,0,0,24,24,True
travel permit 18258,1.0,0,0,24,24,True
travel permit 57501,1.0,0,0,24,24,True
travel permit 57513,1.0,0,0,30,30,True
travel permit 57529,0.9310344827586207,2,2,29,29,False
travel permit 34195,1.0,0,0,24,24,True
travel permit 50121,1.0,0,0,16,16,True
travel permit 29224,1.0,0,0,24,24,True
travel permit 33624,0.8611111111111112,5,5,36,36,False
travel permit 33652,1.0,0,0,33,33,True
travel permit 48174,1.0,0,0,20,20,True
travel permit 57561,1.0,0,0,20,20,True
travel permit 57567,0.9655172413793104,1,1,29,29,False
travel permit 34140,1.0,0,0,24,24,True
travel permit 57584,1.0,0,0,27,27,True
travel permit 57597,1.0,0,0,20,20,True
travel permit 57603,1.0,0,0,24,24,True
travel permit 57802,0.9375,1,1,16,16,False
travel permit 57808,1.0,0,0,16,16,True
travel permit 57613,1.0,0,0,20,20,True
travel permit 34160,1.0,0,0,20,20,True
travel permit 13189,1.0,0,0,20,20,True
travel permit 57618,1.0,0,0,16,16,True
travel permit 34165,1.0,0,0,20,20,True
travel permit 34170,0.9655172413793104,1,1,29,29,False
travel permit 13195,1.0,0,0,16,16,True
travel permit 13200,1.0,0,0,16,16,True
travel permit 48179,1.0,0,0,24,24,True
travel permit 48189,1.0,0,0,27,27,True
travel permit 48203,0.9142857142857143,3,3,35,35,False
travel permit 48225,1.0,0,0,24,24,True
travel permit 34207,1.0,0,0,24,24,True
travel permit 57814,1.0,0,0,24,24,True
travel permit 57824,1.0,0,0,24,24,True
travel permit 57834,1.0,0,0,20,20,True
travel permit 57624,1.0,0,0,24,24,True
travel permit 48235,1.0,0,0,27,27,True
travel permit 48248,0.9090909090909091,4,4,44,44,False
travel permit 57839,1.0,0,0,20,20,True
travel permit 57844,1.0,0,0,27,27,True
travel permit 57650,1.0,0,0,27,27,True
travel permit 34185,1.0,0,0,24,24,True
travel permit 13481,1.0,0,0,24,24,True
travel permit 48283,1.0,0,0,24,24,True
travel permit 48294,1.0,0,0,24,24,True
travel permit 13205,1.0,0,0,20,20,True
travel permit 13476,1.0,0,0,20,20,True
travel permit 48306,1.0,0,0,20,20,True
travel permit 48312,0.9130434782608696,2,2,23,23,False
travel permit 26540,0.7285714285714286,1,4,7,10,False
travel permit 27710,1.0,0,0,20,20,True
travel permit 27751,1.0,0,0,26,26,True
travel permit 48323,1.0,0,0,24,24,True
travel permit 57675,1.0,0,0,18,18,True
travel permit 48335,1.0,0,0,24,24,True
travel permit 48347,1.0,0,0,24,24,True
travel permit 48358,1.0,0,0,20,20,True
travel permit 57680,1.0,0,0,24,24,True
travel permit 58371,0.9142857142857143,3,3,35,35,False
travel permit 48363,1.0,0,0,24,24,True
travel permit 15905,1.0,0,0,16,16,True
travel permit 49046,0.9523809523809523,1,1,21,21,False
travel permit 49056,1.0,0,0,24,24,True
travel permit 49066,1.0,0,0,24,24,True
travel permit 58391,1.0,0,0,24,24,True
travel permit 57858,1.0,0,0,20,20,True
travel permit 58401,1.0,0,0,20,20,True
travel permit 49078,0.9655172413793104,1,1,29,29,False
travel permit 49093,0.9230769230769231,2,2,26,26,False
travel permit 49107,1.0,0,0,24,24,True
travel permit 49117,1.0,0,0,24,24,True
travel permit 49127,1.0,0,0,24,24,True
travel permit 49139,0.9393939393939394,2,2,33,33,False
travel permit 49162,1.0,0,0,16,16,True
travel permit 49167,1.0,0,0,18,18,True
travel permit 49173,1.0,0,0,24,24,True
travel permit 49183,1.0,0,0,18,18,True
travel permit 34217,0.967741935483871,1,1,31,31,False
travel permit 58406,0.9230769230769231,2,2,26,26,False
travel permit 58843,1.0,0,0,24,24,True
travel permit 57864,0.9166666666666666,2,2,24,24,False
travel permit 49188,1.0,0,0,24,24,True
travel permit 49200,0.8888888888888888,4,4,36,36,False
travel permit 27783,1.0,0,0,24,24,True
travel permit 24257,1.0,0,0,18,18,True
travel permit 13491,1.0,0,0,24,24,True
travel permit 49223,1.0,0,0,24,24,True
travel permit 21130,1.0,0,0,24,24,True
travel permit 49235,1.0,0,0,24,24,True
travel permit 27795,0.9655172413793104,1,1,29,29,False
travel permit 58572,1.0,0,0,24,24,True
travel permit 58420,1.0,0,0,20,20,True
travel permit 58582,1.0,0,0,27,27,True
travel permit 13504,1.0,0,0,27,27,True
travel permit 49247,1.0,0,0,24,24,True
travel permit 34235,0.967741935483871,1,1,31,31,False
travel permit 34252,1.0,0,0,26,26,True
travel permit 34264,1.0,0,0,27,27,True
travel permit 11247,1.0,0,0,24,24,True
travel permit 49259,0.9047619047619048,2,2,21,21,False
travel permit 49937,0.9142857142857143,3,3,35,35,False
travel permit 11260,1.0,0,0,24,24,True
travel permit 49959,0.9565217391304348,1,1,23,23,False
travel permit 34277,1.0,0,0,27,27,True
